uid,rank,pos_score,max_neg_score,n_train_items,item_popularity,is_cold,hit@5,hit@10,hit@20,ndcg@5,ndcg@10,ndcg@20,activity_segment,pop_bin
132,4,0.34275713562965393,0.3592495322227478,126,26,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Power (>100),Q3
132,1,0.38899296522140503,0.43399184942245483,126,31,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q4 (popular)
132,1,0.340381383895874,0.36739158630371094,126,5,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q1 (cold)
132,43,0.22422882914543152,0.42159366607666016,126,3,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
132,90,0.09562704712152481,0.3770921230316162,126,8,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
132,0,0.34735316038131714,0.342681884765625,126,13,False,1,1,1,1.0,1.0,1.0,Power (>100),Q3
132,4,0.3245888948440552,0.3694536089897156,126,60,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Power (>100),Q4 (popular)
132,16,0.28211989998817444,0.45027583837509155,126,4,False,0,0,1,0.0,0.0,0.23981246656813146,Power (>100),Q1 (cold)
132,7,0.32855820655822754,0.36739158630371094,126,70,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Power (>100),Q4 (popular)
132,21,0.30002421140670776,0.42156001925468445,126,46,False,0,0,0,0.0,0.0,0.0,Power (>100),Q4 (popular)
132,0,0.39023345708847046,0.37255460023880005,126,14,False,1,1,1,1.0,1.0,1.0,Power (>100),Q3
133,10,0.09987220168113708,0.19037777185440063,9,33,True,0,0,1,0.0,0.0,0.27894294565112987,Cold (≤10),Q4 (popular)
134,0,0.23692050576210022,0.1485549807548523,10,75,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
135,0,0.2916249930858612,0.18013155460357666,8,10,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
136,14,0.04867234081029892,0.28651171922683716,4,7,True,0,0,1,0.0,0.0,0.25,Cold (≤10),Q2
137,17,0.15833774209022522,0.3484390377998352,3,37,True,0,0,1,0.0,0.0,0.23540891336663824,Cold (≤10),Q4 (popular)
138,0,0.44368284940719604,0.20762324333190918,5,14,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
139,69,0.0791761726140976,0.30402177572250366,12,9,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
140,82,-0.16293394565582275,0.109023317694664,3,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
141,18,0.12599220871925354,0.32219094038009644,5,74,True,0,0,1,0.0,0.0,0.23137821315975915,Cold (≤10),Q4 (popular)
142,9,0.11587107181549072,0.24743340909481049,3,13,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q3
143,9,0.2749057412147522,0.3274660110473633,12,3,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Warm (11-30),Q1 (cold)
144,4,0.3074861764907837,0.39323723316192627,11,17,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Warm (11-30),Q3
145,1,0.3370717167854309,0.43218567967414856,35,15,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
145,6,0.29215753078460693,0.4180859327316284,35,10,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Active (31-100),Q2
145,16,0.20428085327148438,0.3340309262275696,35,3,False,0,0,1,0.0,0.0,0.23981246656813146,Active (31-100),Q1 (cold)
145,1,0.3734157085418701,0.38680946826934814,35,27,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
146,58,-0.012269847095012665,0.24731381237506866,7,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
147,0,0.4962207078933716,0.3809927701950073,31,100,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q4 (popular)
147,36,0.22187575697898865,0.4165095090866089,31,2,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
147,0,0.4331052899360657,0.4042711555957794,31,13,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
148,29,0.03497925028204918,0.257832407951355,10,37,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
149,21,0.2208179235458374,0.3653585910797119,19,14,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
149,0,0.42160922288894653,0.4164465665817261,19,242,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
150,2,0.33637821674346924,0.3963635563850403,9,16,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q3
151,18,0.016441762447357178,0.1980028599500656,7,14,True,0,0,1,0.0,0.0,0.23137821315975915,Cold (≤10),Q3
152,8,0.34195324778556824,0.4791220724582672,148,15,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Power (>100),Q3
152,0,0.4053906798362732,0.3868650794029236,148,8,False,1,1,1,1.0,1.0,1.0,Power (>100),Q2
152,20,0.27403849363327026,0.5054436922073364,148,11,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
152,50,0.24069812893867493,0.38180282711982727,148,11,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
152,66,0.19084596633911133,0.4901125133037567,148,42,False,0,0,0,0.0,0.0,0.0,Power (>100),Q4 (popular)
152,85,0.16302277147769928,0.40050163865089417,148,6,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
152,5,0.3596363067626953,0.4894249439239502,148,9,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Power (>100),Q2
152,14,0.316488116979599,0.5399102568626404,148,5,False,0,0,1,0.0,0.0,0.25,Power (>100),Q1 (cold)
152,3,0.36433112621307373,0.4992283880710602,148,7,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Power (>100),Q2
152,5,0.35023805499076843,0.498027503490448,148,5,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Power (>100),Q1 (cold)
152,19,0.28053659200668335,0.38061410188674927,148,6,False,0,0,1,0.0,0.0,0.227670248696953,Power (>100),Q2
152,24,0.28145527839660645,0.4073125123977661,148,57,False,0,0,0,0.0,0.0,0.0,Power (>100),Q4 (popular)
152,7,0.34157928824424744,0.38061410188674927,148,6,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Power (>100),Q2
152,6,0.3356868028640747,0.3978368937969208,148,5,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Power (>100),Q1 (cold)
152,12,0.29212522506713867,0.4901125133037567,148,88,False,0,0,1,0.0,0.0,0.26264953503719357,Power (>100),Q4 (popular)
152,53,0.23188582062721252,0.3870282471179962,148,6,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
152,71,0.20267896354198456,0.40050163865089417,148,79,False,0,0,0,0.0,0.0,0.0,Power (>100),Q4 (popular)
152,0,0.46799999475479126,0.3817053735256195,148,6,False,1,1,1,1.0,1.0,1.0,Power (>100),Q2
153,4,0.1465824991464615,0.24592772126197815,7,35,True,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Cold (≤10),Q4 (popular)
154,1,0.1305258870124817,0.13666115701198578,9,4,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q1 (cold)
155,77,-0.15482233464717865,0.1428476721048355,4,32,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
156,31,0.01146545261144638,0.3255924582481384,6,50,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
157,3,0.17746438086032867,0.26159369945526123,3,20,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q3
158,3,0.26861897110939026,0.354074090719223,16,67,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Warm (11-30),Q4 (popular)
159,0,0.4146865904331207,0.11873835325241089,3,32,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
160,14,-0.011774333193898201,0.1933366060256958,4,88,True,0,0,1,0.0,0.0,0.25,Cold (≤10),Q4 (popular)
161,2,0.25767451524734497,0.3133593201637268,8,61,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q4 (popular)
162,12,0.11214788258075714,0.20637112855911255,3,8,True,0,0,1,0.0,0.0,0.26264953503719357,Cold (≤10),Q2
163,75,-0.06039009243249893,0.19719231128692627,5,13,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
164,4,0.31801122426986694,0.38056060671806335,30,119,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Warm (11-30),Q4 (popular)
164,52,0.1785825937986374,0.4196895658969879,30,7,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
164,13,0.27803149819374084,0.4185146689414978,30,15,False,0,0,1,0.0,0.0,0.2559580248098155,Warm (11-30),Q3
165,0,0.45654019713401794,0.35236042737960815,12,104,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
166,6,0.2843005061149597,0.3256920874118805,17,32,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q4 (popular)
166,40,0.18944859504699707,0.31205376982688904,17,6,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
167,75,0.12307901680469513,0.3963874578475952,27,30,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
167,13,0.24759776890277863,0.372814804315567,27,151,False,0,0,1,0.0,0.0,0.2559580248098155,Warm (11-30),Q4 (popular)
167,1,0.37314724922180176,0.4341772794723511,27,40,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
168,7,0.31716495752334595,0.4089759588241577,62,69,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Active (31-100),Q4 (popular)
168,24,0.20077551901340485,0.4615936279296875,62,67,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q4 (popular)
168,6,0.3276539146900177,0.39420631527900696,62,14,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Active (31-100),Q3
168,1,0.3582605719566345,0.37663835287094116,62,23,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
168,1,0.4120110273361206,0.42707914113998413,62,4,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q1 (cold)
168,0,0.32970893383026123,0.3200538158416748,62,3,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q1 (cold)
168,42,0.15077553689479828,0.43225908279418945,62,3,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
169,27,-0.01150822639465332,0.4296051263809204,3,78,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
170,20,0.04111986979842186,0.3984208106994629,3,1,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
171,6,0.07172924280166626,0.14725452661514282,7,52,True,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Cold (≤10),Q4 (popular)
172,9,0.13832634687423706,0.284559965133667,4,72,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q4 (popular)
173,0,0.4353131651878357,0.4026850461959839,13,31,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
174,10,0.2720949947834015,0.4166974127292633,58,6,False,0,0,1,0.0,0.0,0.27894294565112987,Active (31-100),Q2
174,4,0.2959044575691223,0.31456559896469116,58,22,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Active (31-100),Q3
174,11,0.27485066652297974,0.34411922097206116,58,10,False,0,0,1,0.0,0.0,0.27023815442731974,Active (31-100),Q2
174,18,0.2608058452606201,0.38618725538253784,58,5,False,0,0,1,0.0,0.0,0.23137821315975915,Active (31-100),Q1 (cold)
174,8,0.28120195865631104,0.3751806616783142,58,11,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Active (31-100),Q2
174,52,0.17716336250305176,0.35024163126945496,58,17,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
174,17,0.26822513341903687,0.3185541331768036,58,35,False,0,0,1,0.0,0.0,0.23540891336663824,Active (31-100),Q4 (popular)
175,3,0.33267244696617126,0.3842347264289856,42,19,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Active (31-100),Q3
175,46,0.19760115444660187,0.4249764084815979,42,5,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
175,25,0.2406330704689026,0.36955970525741577,42,5,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
175,38,0.2103915512561798,0.3923622965812683,42,4,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
175,9,0.29385411739349365,0.4074191451072693,42,27,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Active (31-100),Q3
176,3,0.2351544201374054,0.3034898340702057,4,116,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q4 (popular)
177,63,-0.10980744659900665,0.25048571825027466,4,33,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
178,15,0.06136627495288849,0.29558059573173523,4,18,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q3
179,3,0.03820677846670151,0.1631632149219513,6,20,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q3
180,5,0.2749990224838257,0.3236652612686157,14,27,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q3
181,5,0.3081710934638977,0.445110559463501,47,14,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Active (31-100),Q3
181,5,0.3123929500579834,0.4510037302970886,47,40,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Active (31-100),Q4 (popular)
181,4,0.3236404359340668,0.39920711517333984,47,38,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Active (31-100),Q4 (popular)
181,6,0.2826240062713623,0.4519674777984619,47,6,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Active (31-100),Q2
181,5,0.2946348786354065,0.33818501234054565,47,26,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Active (31-100),Q3
182,10,0.027686499059200287,0.08885198831558228,3,91,True,0,0,1,0.0,0.0,0.27894294565112987,Cold (≤10),Q4 (popular)
183,64,-0.043897680938243866,0.35326510667800903,4,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
184,32,0.02619398944079876,0.17224477231502533,4,33,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
185,31,0.01106366515159607,0.1887519657611847,7,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
186,0,0.6343531608581543,0.35714495182037354,42,9,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q2
186,62,0.15976808965206146,0.41197681427001953,42,3,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
186,13,0.3038712441921234,0.4026968479156494,42,14,False,0,0,1,0.0,0.0,0.2559580248098155,Active (31-100),Q3
186,1,0.40480804443359375,0.5072838068008423,42,50,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q4 (popular)
186,4,0.29708078503608704,0.3799411952495575,42,52,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Active (31-100),Q4 (popular)
187,0,0.12412981688976288,0.019698459655046463,9,4,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
188,9,0.29932814836502075,0.4361228346824646,14,7,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Warm (11-30),Q2
189,31,0.015121765434741974,0.13010890781879425,8,13,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
190,15,0.08175402879714966,0.22865667939186096,10,19,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q3
191,17,0.0572078675031662,0.14371126890182495,8,16,True,0,0,1,0.0,0.0,0.23540891336663824,Cold (≤10),Q3
192,54,0.004954246804118156,0.2564610242843628,6,56,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
193,0,0.33807671070098877,0.3083832859992981,12,24,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
194,0,0.4711677134037018,0.3071117401123047,3,22,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
195,94,-0.1494024395942688,0.25200310349464417,5,19,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
196,47,0.160768061876297,0.5066192746162415,16,2,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
197,29,0.012555550783872604,0.16756561398506165,10,11,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
198,35,0.013522602617740631,0.17717158794403076,5,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
199,2,0.11742593348026276,0.19666168093681335,4,11,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q2
200,14,0.03122841939330101,0.20875698328018188,3,3,True,0,0,1,0.0,0.0,0.25,Cold (≤10),Q1 (cold)
201,0,0.22103111445903778,0.20901663601398468,7,6,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
202,0,0.3407384753227234,0.2408199906349182,3,22,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
203,49,0.13493281602859497,0.3708088994026184,13,3,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
204,0,0.4563911557197571,0.13782069087028503,3,4,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
205,91,-0.1519247591495514,0.24342721700668335,3,242,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
206,25,-0.08444302529096603,0.12474337965250015,10,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
207,0,0.16046684980392456,0.14443400502204895,8,29,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
208,52,0.16039133071899414,0.5597630739212036,28,7,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
208,0,0.37343576550483704,0.3467382788658142,28,6,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
208,5,0.34071314334869385,0.5395985841751099,28,15,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q3
209,0,0.15022622048854828,0.11951322108507156,3,70,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
210,80,-0.1619543582201004,0.06889475882053375,3,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
211,38,-0.0221293643116951,0.18333271145820618,5,9,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
212,74,0.1134202778339386,0.39825934171676636,18,6,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
212,16,0.2289237082004547,0.45896267890930176,18,6,False,0,0,1,0.0,0.0,0.23981246656813146,Warm (11-30),Q2
213,20,0.19862285256385803,0.478044331073761,15,103,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
214,51,0.17297327518463135,0.45170703530311584,27,5,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
214,21,0.24593126773834229,0.40935081243515015,27,88,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
214,4,0.3328866958618164,0.3989245891571045,27,151,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Warm (11-30),Q4 (popular)
215,8,0.26652199029922485,0.5372631549835205,22,6,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Warm (11-30),Q2
215,17,0.223423570394516,0.3963531255722046,22,10,False,0,0,1,0.0,0.0,0.23540891336663824,Warm (11-30),Q2
216,83,-0.13702887296676636,0.16090898215770721,10,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
217,60,-0.018361534923315048,0.2520946264266968,9,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
218,1,0.34621772170066833,0.36468052864074707,8,32,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q4 (popular)
219,3,0.24026145040988922,0.3002531826496124,6,9,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q2
220,3,0.28749287128448486,0.3347436785697937,38,29,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Active (31-100),Q3
220,39,0.14219292998313904,0.434283584356308,38,38,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q4 (popular)
220,8,0.2518298327922821,0.33219993114471436,38,119,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Active (31-100),Q4 (popular)
220,13,0.2456561028957367,0.37318289279937744,38,48,False,0,0,1,0.0,0.0,0.2559580248098155,Active (31-100),Q4 (popular)
221,15,0.06795981526374817,0.24301378428936005,5,16,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q3
222,1,0.3672255277633667,0.5961608290672302,11,6,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q2
223,1,0.33303213119506836,0.3539568781852722,44,13,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
223,21,0.21953853964805603,0.33536088466644287,44,17,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
223,23,0.232079416513443,0.4230634570121765,44,19,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
223,62,0.15385490655899048,0.3872957229614258,44,9,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
223,29,0.2109331488609314,0.40763264894485474,44,8,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
224,54,-0.11378321796655655,0.3121671676635742,4,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
225,0,0.6601771116256714,0.37191149592399597,53,6,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q2
225,72,0.11393925547599792,0.37456828355789185,53,4,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
225,52,0.15439473092556,0.37326258420944214,53,14,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
225,0,0.6780188679695129,0.424788236618042,53,18,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
225,28,0.19384324550628662,0.3829386830329895,53,6,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
225,2,0.32690978050231934,0.3798738121986389,53,10,False,1,1,1,0.5,0.5,0.5,Active (31-100),Q2
226,21,0.16892707347869873,0.43597546219825745,3,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
227,11,0.06071455031633377,0.17289388179779053,3,3,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q1 (cold)
228,0,0.311591237783432,0.03478746488690376,7,11,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
229,45,-0.10163851827383041,0.1423279047012329,3,8,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
230,0,0.5242886543273926,0.41713112592697144,23,4,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
230,1,0.36526525020599365,0.3983025550842285,23,44,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
231,67,-0.17544928193092346,0.22573810815811157,5,18,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
232,88,0.01924786902964115,0.2878149449825287,11,7,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
233,13,-0.01213669590651989,0.09710592776536942,3,13,True,0,0,1,0.0,0.0,0.2559580248098155,Cold (≤10),Q3
234,39,-0.013227209448814392,0.1539202630519867,5,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
235,8,0.10681842267513275,0.20942926406860352,3,64,True,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Cold (≤10),Q4 (popular)
236,20,0.27280375361442566,0.3916330933570862,26,145,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
236,2,0.34344422817230225,0.45195847749710083,26,85,False,1,1,1,0.5,0.5,0.5,Warm (11-30),Q4 (popular)
236,21,0.2606164813041687,0.4140985310077667,26,35,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
237,0,0.5348420143127441,0.4877990782260895,25,29,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
237,52,0.08047141134738922,0.3412902057170868,25,6,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
238,26,0.019570764154195786,0.21235162019729614,6,11,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
239,15,0.20685622096061707,0.41663435101509094,13,26,False,0,0,1,0.0,0.0,0.24465054211822604,Warm (11-30),Q3
240,5,0.1924470216035843,0.3614860475063324,6,12,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q2
241,81,-0.14497500658035278,0.4680027365684509,7,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
242,58,0.22984136641025543,0.43548816442489624,24,6,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
242,17,0.3038298487663269,0.4316161274909973,24,12,False,0,0,1,0.0,0.0,0.23540891336663824,Warm (11-30),Q2
242,7,0.357910692691803,0.4816133379936218,24,18,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Warm (11-30),Q3
243,79,-0.03960183635354042,0.33454737067222595,3,33,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
